Start Main 

Epoch:0| Running_reward:-50.000| EP_reward:-50.000| Memory_length:320| Duration:107.368| Actor_Loss:0.616| Critic_Loss:0.003| Success rate:0.000| 8.3/12.0 GB RAM 

Epoch:1| Running_reward:-50.000| EP_reward:-50.000| Memory_length:640| Duration:106.687| Actor_Loss:0.851| Critic_Loss:0.009| Success rate:0.000| 8.4/12.0 GB RAM 

Epoch:2| Running_reward:-50.000| EP_reward:-50.000| Memory_length:960| Duration:111.509| Actor_Loss:1.208| Critic_Loss:0.006| Success rate:0.000| 8.6/12.0 GB RAM 

Epoch:3| Running_reward:-50.000| EP_reward:-50.000| Memory_length:1280| Duration:107.460| Actor_Loss:1.287| Critic_Loss:0.018| Success rate:0.000| 8.6/12.0 GB RAM 

Epoch:4| Running_reward:-50.000| EP_reward:-50.000| Memory_length:1600| Duration:108.320| Actor_Loss:1.873| Critic_Loss:0.010| Success rate:0.000| 8.6/12.0 GB RAM 

Epoch:5| Running_reward:-50.000| EP_reward:-50.000| Memory_length:1920| Duration:107.836| Actor_Loss:1.896| Critic_Loss:0.026| Success rate:0.000| 8.6/12.0 GB RAM 

Epoch:6| Running_reward:-50.000| EP_reward:-50.000| Memory_length:2240| Duration:109.667| Actor_Loss:2.038| Critic_Loss:0.030| Success rate:0.000| 8.6/12.0 GB RAM 

Epoch:7| Running_reward:-50.000| EP_reward:-50.000| Memory_length:2560| Duration:110.136| Actor_Loss:1.899| Critic_Loss:0.051| Success rate:0.000| 8.1/12.0 GB RAM 

Epoch:8| Running_reward:-50.000| EP_reward:-50.000| Memory_length:2880| Duration:110.053| Actor_Loss:2.180| Critic_Loss:0.026| Success rate:0.025| 8.3/12.0 GB RAM 

Epoch:9| Running_reward:-50.000| EP_reward:-50.000| Memory_length:3200| Duration:111.518| Actor_Loss:2.235| Critic_Loss:0.061| Success rate:0.050| 8.3/12.0 GB RAM 

Epoch:10| Running_reward:-49.590| EP_reward:-9.000| Memory_length:3520| Duration:114.315| Actor_Loss:2.241| Critic_Loss:0.033| Success rate:0.025| 8.4/12.0 GB RAM 

Epoch:11| Running_reward:-49.633| EP_reward:-50.000| Memory_length:3840| Duration:117.573| Actor_Loss:2.941| Critic_Loss:0.037| Success rate:0.100| 8.4/12.0 GB RAM 

Epoch:12| Running_reward:-49.104| EP_reward:-4.000| Memory_length:4160| Duration:120.189| Actor_Loss:2.788| Critic_Loss:0.040| Success rate:0.100| 8.4/12.0 GB RAM 

Epoch:13| Running_reward:-49.990| EP_reward:-49.000| Memory_length:4480| Duration:122.431| Actor_Loss:2.546| Critic_Loss:0.052| Success rate:0.175| 8.5/12.0 GB RAM 

Epoch:14| Running_reward:-10.163| EP_reward:-30.000| Memory_length:4800| Duration:123.430| Actor_Loss:2.846| Critic_Loss:0.048| Success rate:0.225| 8.5/12.0 GB RAM 

Epoch:15| Running_reward:-48.457| EP_reward:-13.000| Memory_length:5120| Duration:121.521| Actor_Loss:2.956| Critic_Loss:0.171| Success rate:0.250| 8.5/12.0 GB RAM 

Epoch:16| Running_reward:-48.779| EP_reward:-50.000| Memory_length:5440| Duration:120.800| Actor_Loss:2.723| Critic_Loss:0.038| Success rate:0.425| 8.5/12.0 GB RAM 

Epoch:17| Running_reward:-12.696| EP_reward:-50.000| Memory_length:5760| Duration:121.790| Actor_Loss:2.989| Critic_Loss:0.066| Success rate:0.350| 8.6/12.0 GB RAM 

Epoch:18| Running_reward:-47.955| EP_reward:-50.000| Memory_length:6080| Duration:120.761| Actor_Loss:3.079| Critic_Loss:0.164| Success rate:0.500| 8.7/12.0 GB RAM 

Epoch:19| Running_reward:-48.483| EP_reward:-50.000| Memory_length:6400| Duration:120.592| Actor_Loss:3.617| Critic_Loss:0.098| Success rate:0.400| 8.7/12.0 GB RAM 

Epoch:20| Running_reward:-16.609| EP_reward:-6.000| Memory_length:6720| Duration:120.417| Actor_Loss:3.573| Critic_Loss:0.121| Success rate:0.550| 8.7/12.0 GB RAM 

Epoch:21| Running_reward:-44.520| EP_reward:-16.000| Memory_length:7040| Duration:120.615| Actor_Loss:2.671| Critic_Loss:0.295| Success rate:0.650| 8.8/12.0 GB RAM 

Epoch:22| Running_reward:-11.742| EP_reward:-50.000| Memory_length:7360| Duration:121.735| Actor_Loss:3.429| Critic_Loss:0.239| Success rate:0.775| 8.7/12.0 GB RAM 

Epoch:23| Running_reward:-10.932| EP_reward:-9.000| Memory_length:7680| Duration:121.189| Actor_Loss:3.576| Critic_Loss:0.470| Success rate:0.825| 8.8/12.0 GB RAM 

Epoch:24| Running_reward:-29.364| EP_reward:-14.000| Memory_length:8000| Duration:122.120| Actor_Loss:3.516| Critic_Loss:0.161| Success rate:0.950| 8.8/12.0 GB RAM 

Epoch:25| Running_reward:-47.065| EP_reward:-10.000| Memory_length:8320| Duration:121.937| Actor_Loss:3.454| Critic_Loss:0.540| Success rate:0.800| 8.9/12.0 GB RAM 

Epoch:26| Running_reward:-14.483| EP_reward:-6.000| Memory_length:8640| Duration:124.925| Actor_Loss:3.549| Critic_Loss:0.374| Success rate:0.875| 8.9/12.0 GB RAM 

