91	(-0.17, 0.01, -0.16)	0	(-0.11, 0.01, 0.01)
92	(-0.18, 0.01, -0.17)	0	(-0.11, 0.01, 0.02)
93	(-0.18, 0.01, -0.17)	0	(-0.10, 0.01, 0.03)
94	(-0.18, 0.01, -0.17)	0	(-0.10, 0.01, 0.03)
95	(-0.18, 0.01, -0.17)	0	(-0.10, 0.01, 0.03)
96	(-0.18, 0.01, -0.18)	0	(-0.10, 0.01, 0.04)
97	(-0.18, 0.01, -0.18)	0	(-0.10, 0.01, 0.05)
98	(-0.18, 0.01, -0.18)	0	(-0.10, 0.01, 0.05)
99	(-0.18, 0.01, -0.19)	0	(-0.10, 0.01, 0.06)
100	(-0.18, 0.01, -0.19)	0	(-0.09, 0.01, 0.07)
101	(-0.18, 0.01, -0.19)	0	(-0.09, 0.01, 0.07)
102	(-0.19, 0.01, -0.19)	0	(-0.09, 0.01, 0.07)
103	(-0.19, 0.01, -0.20)	0	(-0.09, 0.01, 0.08)
104	(-0.19, 0.01, -0.20)	0	(-0.09, 0.01, 0.08)
105	(-0.19, 0.01, -0.20)	0	(-0.09, 0.01, 0.09)
106	(-0.19, 0.01, -0.20)	0	(-0.09, 0.01, 0.10)
107	(-0.19, 0.01, -0.21)	0	(-0.08, 0.01, 0.10)
108	(-0.19, 0.01, -0.21)	0	(-0.08, 0.01, 0.10)
109	(-0.19, 0.01, -0.21)	0	(-0.08, 0.01, 0.11)
110	(-0.19, 0.01, -0.21)	0	(-0.08, 0.01, 0.12)
111	(-0.19, 0.01, -0.21)	0	(-0.08, 0.01, 0.12)
112	(-0.19, 0.01, -0.21)	0	(-0.08, 0.01, 0.13)
113	(-0.19, 0.01, -0.22)	0	(-0.08, 0.01, 0.13)
114	(-0.19, 0.01, -0.22)	0	(-0.08, 0.01, 0.13)
115	(-0.19, 0.01, -0.22)	0	(-0.07, 0.01, 0.14)
116	(-0.20, 0.01, -0.22)	0	(-0.07, 0.01, 0.15)
117	(-0.20, 0.01, -0.22)	0	(-0.07, 0.01, 0.15)
118	(-0.20, 0.01, -0.22)	0	(-0.07, 0.01, 0.15)
119	(-0.20, 0.01, -0.22)	0	(-0.07, 0.01, 0.16)
120	(-0.20, 0.01, -0.23)	0	(-0.07, 0.01, 0.17)
121	(-0.20, 0.01, -0.23)	0	(-0.07, 0.01, 0.17)
122	(-0.20, 0.01, -0.23)	0	(-0.06, 0.01, 0.18)
123	(-0.20, 0.01, -0.23)	0	(-0.06, 0.01, 0.18)
124	(-0.20, 0.01, -0.23)	0	(-0.06, 0.01, 0.18)
125	(-0.20, 0.01, -0.23)	0	(-0.06, 0.01, 0.19)
126	(-0.20, 0.01, -0.23)	0	(-0.06, 0.01, 0.19)
127	(-0.20, 0.01, -0.23)	0	(-0.06, 0.01, 0.19)
128	(-0.21, 0.01, -0.24)	0	(-0.06, 0.01, 0.20)
129	(-0.21, 0.01, -0.24)	0	(-0.06, 0.01, 0.21)
130	(-0.21, 0.01, -0.24)	0	(-0.05, 0.01, 0.21)
131	(-0.21, 0.01, -0.24)	0	(-0.05, 0.01, 0.21)
132	(-0.21, 0.01, -0.24)	0	(-0.05, 0.01, 0.22)
133	(-0.21, 0.01, -0.24)	0	(-0.05, 0.01, 0.23)
134	(-0.21, 0.01, -0.24)	0	(-0.05, 0.01, 0.23)
135	(-0.21, 0.01, -0.24)	0	(-0.05, 0.01, 0.23)
136	(-0.21, 0.01, -0.25)	0	(-0.05, 0.01, 0.24)
137	(-0.21, 0.01, -0.25)	0	(-0.05, 0.01, 0.24)
138	(-0.21, 0.01, -0.25)	0	(-0.05, 0.01, 0.24)
139	(-0.21, 0.01, -0.25)	0	(-0.04, 0.01, 0.25)
140	(-0.21, 0.01, -0.25)	0	(-0.04, 0.01, 0.26)
141	(-0.21, 0.01, -0.25)	0	(-0.04, 0.01, 0.26)
142	(-0.21, 0.01, -0.25)	0	(-0.04, 0.01, 0.26)
143	(-0.21, 0.01, -0.25)	0	(-0.04, 0.01, 0.27)
144	(-0.21, 0.01, -0.25)	0	(-0.04, 0.01, 0.27)
145	(-0.22, 0.01, -0.25)	0	(-0.04, 0.01, 0.27)
146	(-0.22, 0.01, -0.26)	0	(-0.04, 0.01, 0.28)
147	(-0.22, 0.01, -0.26)	0	(-0.04, 0.01, 0.28)
148	(-0.22, 0.01, -0.26)	0	(-0.04, 0.01, 0.28)
149	(-0.22, 0.01, -0.26)	0	(-0.03, 0.01, 0.29)
150	(-0.22, 0.01, -0.26)	0	(-0.03, 0.01, 0.29)
151	(-0.22, 0.01, -0.26)	0	(-0.03, 0.01, 0.29)
152	(-0.22, 0.01, -0.26)	0	(-0.03, 0.01, 0.30)
153	(-0.22, 0.01, -0.26)	0	(-0.03, 0.01, 0.30)
154	(-0.22, 0.01, -0.26)	0	(-0.03, 0.01, 0.30)
155	(-0.22, 0.01, -0.26)	0	(-0.03, 0.01, 0.31)
156	(-0.22, 0.01, -0.26)	0	(-0.03, 0.01, 0.31)
157	(-0.22, 0.01, -0.26)	0	(-0.03, 0.01, 0.31)
158	(-0.22, 0.01, -0.27)	0	(-0.03, 0.01, 0.32)
159	(-0.22, 0.01, -0.27)	0	(-0.03, 0.01, 0.32)
160	(-0.22, 0.01, -0.27)	0	(-0.03, 0.01, 0.32)
161	(-0.22, 0.01, -0.27)	0	(-0.02, 0.01, 0.33)
162	(-0.22, 0.01, -0.27)	0	(-0.02, 0.01, 0.33)
163	(-0.22, 0.01, -0.27)	0	(-0.02, 0.01, 0.34)
164	(-0.22, 0.01, -0.27)	0	(-0.02, 0.01, 0.34)
165	(-0.22, 0.01, -0.27)	0	(-0.02, 0.01, 0.34)
166	(-0.22, 0.01, -0.27)	0	(-0.02, 0.01, 0.35)
167	(-0.22, 0.01, -0.27)	0	(-0.02, 0.01, 0.35)
168	(-0.22, 0.01, -0.27)	0	(-0.02, 0.01, 0.35)
169	(-0.22, 0.01, -0.27)	0	(-0.02, 0.01, 0.36)
170	(-0.22, 0.01, -0.27)	0	(-0.02, 0.01, 0.36)
171	(-0.22, 0.01, -0.27)	0	(-0.02, 0.01, 0.36)
172	(-0.22, 0.01, -0.27)	0	(-0.02, 0.01, 0.36)
173	(-0.22, 0.01, -0.27)	0	(-0.02, 0.01, 0.36)
174	(-0.22, 0.01, -0.27)	0	(-0.01, 0.01, 0.37)
175	(-0.22, 0.01, -0.27)	0	(-0.01, 0.01, 0.37)
176	(-0.22, 0.01, -0.27)	0	(-0.01, 0.01, 0.38)
177	(-0.22, 0.01, -0.27)	0	(-0.01, 0.01, 0.38)
178	(-0.22, 0.01, -0.27)	0	(-0.01, 0.01, 0.38)
179	(-0.22, 0.01, -0.27)	0	(-0.01, 0.01, 0.38)
180	(-0.22, 0.01, -0.27)	0	(-0.01, 0.01, 0.38)
181	(-0.22, 0.01, -0.27)	0	(-0.01, 0.01, 0.39)
182	(-0.22, 0.01, -0.27)	0	(-0.01, 0.01, 0.39)
183	(-0.22, 0.01, -0.27)	0	(-0.01, 0.01, 0.39)
184	(-0.22, 0.01, -0.27)	0	(-0.01, 0.01, 0.39)
185	(-0.22, 0.01, -0.27)	0	(-0.01, 0.01, 0.40)
186	(-0.22, 0.01, -0.27)	0	(-0.01, 0.01, 0.40)
187	(-0.22, 0.01, -0.27)	0	(-0.01, 0.01, 0.40)
188	(-0.22, 0.01, -0.27)	0	(-0.01, 0.01, 0.40)
189	(-0.22, 0.01, -0.27)	0	(0.00, 0.01, 0.41)
190	(-0.22, 0.01, -0.27)	0	(0.00, 0.01, 0.41)
191	(-0.22, 0.01, -0.27)	0	(0.00, 0.01, 0.41)
192	(-0.22, 0.01, -0.27)	0	(0.00, 0.01, 0.41)
193	(-0.22, 0.01, -0.27)	0	(0.00, 0.01, 0.41)
194	(-0.22, 0.01, -0.27)	0	(0.00, 0.01, 0.42)
195	(-0.22, 0.01, -0.27)	0	(0.00, 0.01, 0.42)
196	(-0.22, 0.01, -0.28)	0	(0.00, 0.01, 0.42)
197	(-0.22, 0.01, -0.28)	0	(0.00, 0.01, 0.42)
198	(-0.22, 0.01, -0.28)	0	(0.00, 0.01, 0.43)
199	(-0.22, 0.01, -0.28)	0	(0.00, 0.01, 0.43)
200	(-0.22, 0.01, -0.28)	0	(0.00, 0.01, 0.43)
201	(-0.22, 0.01, -0.28)	0	(0.00, 0.01, 0.43)
202	(-0.22, 0.01, -0.28)	0	(0.00, 0.01, 0.43)
203	(-0.22, 0.01, -0.28)	0	(0.00, 0.01, 0.43)
204	(-0.22, 0.01, -0.28)	0	(0.00, 0.01, 0.44)
205	(-0.22, 0.01, -0.28)	0	(0.00, 0.01, 0.44)
206	(-0.22, 0.01, -0.28)	0	(0.00, 0.01, 0.44)
207	(-0.22, 0.01, -0.28)	0	(0.00, 0.01, 0.44)
208	(-0.22, 0.01, -0.28)	0	(0.00, 0.01, 0.44)
209	(-0.22, 0.01, -0.28)	0	(0.00, 0.01, 0.44)
210	(-0.22, 0.01, -0.28)	0	(0.00, 0.01, 0.44)
211	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.45)
212	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.45)
213	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.45)
214	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.45)
215	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.45)
216	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.45)
217	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.45)
218	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.46)
219	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.46)
220	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.46)
221	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.46)
222	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.46)
223	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.46)
224	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.46)
225	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.46)
226	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.46)
227	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.46)
228	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.47)
229	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.47)
230	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.47)
231	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.47)
232	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.47)
233	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.47)
234	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.47)
235	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.47)
236	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.47)
237	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.47)
238	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.47)
239	(-0.22, 0.01, -0.28)	0	(0.01, 0.01, 0.47)
240	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
241	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
242	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
243	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
244	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
245	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
246	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
247	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
248	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
249	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
250	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
251	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
252	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
253	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
254	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
255	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
256	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
257	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
258	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
259	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
260	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
261	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
262	(-0.22, 0.01, -0.29)	0	(0.01, 0.01, 0.47)
